rule_id,headline,description,cost,exception_patterns,patterns,priority,category_name,enabled
R0256,Avoid sounding negative,Avoid putting your sentences into the negative by using 'not' or saying 'against'. This will leave a negative impression on your reader.,2,[],"[[{'LOWER': {'IN': ['decided', 'chosen']}}, {'LOWER': 'not'}, {'LOWER': 'to'}], [{'LOWER': 'decided'}, {'LOWER': 'against'}]]",1,Positivity,True
R0257,Avoid 'Non-binding',"You've used this term to say something positive, but 'non-binding' will leave a negative impression on your reader. Rephrase it to sound positive.",3,[],"[[{'LOWER': 'non'}, {'LOWER': '-', 'OP': '?'}, {'LOWER': 'binding'}]]",2,Positivity,True
R0258,Be to the point,"If you need to 'sum it up' or 'recap', your message is probably too long and complex. You don't need to give every detail.",4,[],"[[{'LOWER': 'to'}, {'LOWER': {'IN': ['sum', 'recap']}}, {'LOWER': {'IN': ['it', 'up']}, 'OP': '?'}, {'LOWER': 'up', 'OP': '?'}]]",1,Refocus,True
R0259,Be to the point,Anything that follows after 'I was hoping' is redundant – it hasn't been achieved yet. Focus on the reality to sound clear and confident.,3,[],"[[{'LOWER': 'i'}, {'LOWER': 'was'}, {'LOWER': {'IN': ['hoping', 'thinking', 'hopeful', 'wondering', 'considering', 'aiming', 'anticipating', 'intending']}}, {'LOWER': 'that', 'OP': '?'}]]",2,Refocus,True
R0260,Show you're in control,"This phrase makes it sound like you don't care about the outcome and it's out of your control. To show confidence and authority, remove it.",3,[],"[[{'LOWER': 'let'}, {'NORM': 'us'}, {'LOWER': 'see'}]]",2,Confidence,True
R0261,Show you're in control,"This phrase makes it sound like you don't care about the outcome and it's out of your control. To show confidence and authority, remove it.",3,[],"[[{'LOWER': 'let'}, {'NORM': 'us'}, {'LOWER': 'hope'}]]",2,Confidence,True
R0262,Show you're in control,"This phrase makes it sound like you don't care about the outcome and it's out of your control. To show confidence and authority, remove it.",3,[],"[[{'LOWER': {'IN': ['fingers', 'finger']}}, {'LOWER': 'crossed'}]]",2,Confidence,True
R0263,Focus on your reader's benefit,We/I wanted to help you' is an insincere way to talk about what you want. Ask yourself what your reader wants and then highlight how they will benefit from talking to you.,3,[],"[[{'LOWER': 'we'}, {'LEMMA': 'want'}, {'LOWER': 'to'}, {'LOWER': 'help'}, {'LOWER': {'IN': ['you', 'your']}}]]",1,Refocus,True
R0264,Show you're in control,"Rather than leaving the progression of the interaction to your reader, make a clear call-to-action with an OR question to invite their reply and show you're in control.",2,[],"[[{'LOWER': {'IN': ['how', 'if']}}, {'LOWER': {'IN': ['can', 'we']}}, {'LOWER': {'IN': ['could', 'can', 'would', 'will', 'we']}}, {'LOWER': {'IN': ['proceed', 'move', 'take']}}, {'LOWER': {'IN': ['forward', 'next']}, 'OP': '?'}]]",1,Confidence,True
R0265,Be precise,This word is imprecise and used often in outreach messages. Explain more clearly what the product does.,2,[],[[{'LOWER': 'software'}]],3,Clarity,True
R0266,Don't overuse 'Please',"Though you are trying to sound polite, don't overuse 'please'. You will sound pushy and discourage your reader. Only use it when you are asking for something extraordinary.",2,[],[[{'LOWER': 'please'}]],2,Positivity,True
R0267,Focus on your reader,"Rather than phrasing your message from your viewpoint, change 'I' or 'we' pronouns to 'you', so your reader can more easily visualize themselves in the scenario and understand what they are going to gain from the interaction with you.",3,[],"[[{'LOWER': 'can'}, {'LOWER': {'IN': ['we', 'i']}}, {'LOWER': {'IN': ['send', 'give']}}, {'LOWER': 'you'}, {'LOWER': 'more'}, {'LOWER': 'info'}, {'LOWER': '?'}], [{'LOWER': 'can'}, {'LOWER': 'i'}, {'LOWER': {'IN': ['help', 'give']}}, {'LOWER': 'you'}, {'LOWER': {'IN': ['with', 'a']}}, {'LOWER': {'IN': ['anything', 'demo']}}, {'LOWER': '?'}], [{'LOWER': 'can'}, {'LOWER': 'we'}, {'LOWER': 'answer'}, {'LOWER': 'your'}, {'LOWER': 'questions'}, {'LOWER': '?'}]]",1,Refocus,True
R0268,Focus on who is doing the action,The passive voice detracts from your writing because it makes it unclear who or what is doing the action. Make the action and actor of the sentence clear to your reader.,2,[],"[[{'DEP': 'nsubjpass'}, {'DEP': 'aux', 'OP': '*'}, {'DEP': 'auxpass'}, {'TAG': 'VBN'}]]",3,Clarity,True
R0269,Avoid filler words,Hence' is a filler word which is not effective in conveying messages. Remove ‘hence’ to make your ideas clearer.,2,[],[[{'LOWER': 'thus'}]],3,Clarity,True
R0270,Show you're in control,"Figured' suggests to the reader that you don't have belief, confidence or enthusiasm in the interaction. Remove it to sound more confident.",2,[],[[{'LOWER': 'suppose'}]],1,Confidence,True
R0271,Make a clear call-to-action,To create urgency you need to be more specific with your call-to-action (CTA). The best way to invite a response is asking an OR question with two options. The second option must be your preferred one.,2,[],"[[{'LOWER': 'how'}, {'LOWER': {'IN': [""'s"", 'is']}}, {'LOWER': 'your'}, {'LOWER': 'availability'}]]",1,Confidence,True
R0272,Thank the reader,"Closing expressions that convey gratitude, such as 'Thank you' and 'Thanks' have the highest response rate (around 36% relative increase) compared to other closing notes. Always sign off your emails by expressing your gratitude to the reader.",2,[],"[[{'LOWER': {'IN': ['best', 'kind']}}, {'LOWER': {'IN': ['regards', 'wishes']}}], [{'LOWER': {'IN': ['sincerely']}}, {'LOWER': {'IN': ['yours']}, 'OP': '?'}], [{'LOWER': {'IN': ['take']}}, {'LOWER': {'IN': ['care']}}], [{'LOWER': {'IN': ['best']}}, {'LOWER': {'IN': [',']}, 'POS': 'PUNCT'}], [{'LOWER': {'IN': ['cheers']}}], [{'ORTH': {'IN': ['Regards']}}], [{'LOWER': {'IN': ['very']}}, {'LOWER': {'IN': ['best']}}]]",3,Politeness,True
R0273,Avoid overused terms,"Phrases such as these are very common openers in sales messages. They are likely to turn your reader off, as they'll think this is a message like all other sales messages and you're likely to be wasting their time. Try to entirely omit it or rephrase if necessary.",3,[],"[[{'LOWER': {'IN': ['how']}}, {'LOWER': {'IN': ['are']}}, {'LOWER': {'IN': ['you']}}, {'LOWER': {'IN': ['?']}}], [{'LOWER': {'IN': ['how']}}, {'LOWER': {'IN': ['are', 'have']}}, {'LOWER': {'IN': ['you']}}, {'LOWER': {'IN': ['doing', 'been']}}, {'LOWER': {'IN': ['?']}}], [{'LOWER': {'IN': ['sorry']}}, {'LOWER': {'IN': ['for']}}, {'LOWER': {'IN': ['the', 'my']}}, {'LOWER': {'IN': ['late']}}, {'LOWER': {'IN': ['response', 'answer']}}], [{'LOWER': {'IN': ['i']}}, {'LOWER': {'IN': ['hope']}}, {'LOWER': {'IN': ['all']}}, {'LOWER': {'IN': ['is']}}, {'LOWER': {'IN': ['going']}}, {'LOWER': {'IN': ['well']}}], [{'LOWER': {'IN': ['i']}}, {'LEMMA': {'IN': ['want']}}, {'LOWER': {'IN': ['to']}}, {'LOWER': {'IN': ['reach', 'touch']}}, {'LOWER': {'IN': ['out', 'base']}}], [{'LOWER': {'IN': ['i']}}, {'LEMMA': {'IN': ['want']}}, {'LOWER': {'IN': ['to']}}, {'LOWER': {'IN': ['introduce']}}, {'LOWER': {'IN': ['myself']}}], [{'LOWER': {'IN': ['i']}}, {'LOWER': {'IN': ['just']}}, {'LEMMA': {'IN': ['want']}}, {'LOWER': {'IN': ['to']}}, {'LOWER': {'IN': ['introduce']}}, {'LOWER': {'IN': ['myself']}}], [{'LOWER': {'IN': ['i']}}, {'NORM': {'IN': ['am']}}, {'LOWER': {'IN': ['not']}}, {'LOWER': {'IN': ['trying']}}, {'LOWER': {'IN': ['to']}}, {'LOWER': {'IN': ['sell']}}, {'LOWER': {'IN': ['you']}}, {'LOWER': {'IN': ['anything']}, 'OP': '?'}], [{'LOWER': {'IN': ['i']}}, {'NORM': {'IN': ['am']}}, {'LOWER': {'IN': ['writing']}}, {'LOWER': {'IN': ['to']}}, {'LOWER': {'IN': ['you']}}, {'LOWER': {'IN': ['because']}}], [{'LOWER': {'IN': ['apologies']}}, {'LOWER': {'IN': ['for']}, 'OP': '?'}], [{'LOWER': {'IN': ['i']}}, {'LOWER': {'IN': ['apologise', 'apologize']}}], [{'LOWER': {'IN': ['let']}}, {'NORM': {'IN': ['us']}}, {'LOWER': {'IN': ['touch']}}, {'LOWER': {'IN': ['base']}}], [{'LOWER': {'IN': ['let']}}, {'LOWER': {'IN': ['me']}}, {'LOWER': {'IN': ['introduce']}}, {'LOWER': {'IN': ['myself']}}], [{'LOWER': {'IN': ['per']}}, {'LOWER': {'IN': ['your']}}, {'LOWER': {'IN': ['request']}}], [{'LOWER': {'IN': ['please']}}, {'LOWER': {'IN': ['advise']}}], [{'LOWER': {'IN': ['i']}}, {'LOWER': {'IN': ['work']}}, {'LOWER': {'IN': ['for']}}]]",1,Refocus,True
